Population size (popsize) =   100
Chromosome length (lchrom) =    15
Maximum # of generations (maxgen)   100
Crossover probability (pcross) = 6.00000e-01
Mutation probability (pmutation) = 3.33000e-02

 Initial Generation Statistics
---------------------------------

Initial population maximum fitness = 2.07330e+01
Initial population average fitness = 7.37412e+00
Initial population minimum fitness = 1.00000e-30
Initial population sum of  fitness = 7.37412e+02



Generation #    1 data (lchrom    15)
No. parent1 parent2      x     fitness
----------------------------------
Old Generation of Generation No.     1
   84    66    28 -1.689e-01 7.003e-01    2.008e+01
   85     7    68 -1.224e-01 7.931e-01    2.008e+01
   86     7    68 1.164e+00 -7.304e-01    1.938e+01
   87    91    62 -6.381e-01 7.056e-01    2.032e+01
   88    91    62 1.315e+00 1.522e-01    1.997e+01
   89    13    94 2.835e-01 9.688e-01    1.973e+01
   90    13    94 4.389e-02 -1.342e+00    1.992e+01
   91    34    57 1.347e-01 2.557e-02    2.000e+01
   92    34    57 -3.312e-01 -1.276e-01    2.001e+01
   93    53    49 -1.026e-01 1.095e+00    2.012e+01
   94    53    49 -1.018e+00 9.996e-01    1.000e-30
   95    17    14 1.285e+00 2.977e-01    1.989e+01
   96    17    14 -4.328e-02 1.328e-01    2.000e+01
   97    43    54 1.195e+00 2.058e-01    1.995e+01
   98    43    54 -5.847e-01 4.100e-01    2.010e+01
   99    78    26 -5.097e-02 1.151e+00    2.007e+01
  100    78    26 -7.910e-01 -1.422e+00    1.000e-30
New (  101) generation's statistics
 max=2.07891e+01 avg=1.80209e+01 min=1.00000e-30 sum=1.80209e+03
 nmutation=10123 ncross=2994

Max of all generations
occurred in generation no.    9 
chromosome variables
  9345 25501
design variables
 -8.592e-01 1.113e+00
raw fitness = 21.064392
